phylum	class	order	family	genus	species	strain
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora chokoriensis	STH00146(ZIMET); ST 19999; HKI0146
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora chokoriensis	STH00149(ZIMET); ST 20005; HKI0149
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora chokoriensis	STH00150(ZIMET); ST 20006; HKI0150
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora chokoriensis	STH00134(ZIMET); ST 20000; HKI0134
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora chokoriensis	STH00135(ZIMET); ST 20001; HKI0135
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora chokoriensis	STH00151(ZIMET); ST 20007; HKI0151; RK7-4
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora chokoriensis	STH00152(ZIMET); RK7-7; ST 20008; HKI0152
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora chokoriensis	STH00147(ZIMET); ST 20003; HKI0147
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora chokoriensis	STH00148(ZIMET); ST 20004; HKI0148
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora echinospora subsp. echinospora	STH00265(ZIMET); ISP 5355; HKI0265; UC 2376; JCM 4287
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora echinospora subsp. echinospora	ST033550(HKI); HKI0485; GT20051131
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora brunnea	STH00270(ZIMET); NIHJ 424; NCIB 12695; HKI0270; B-80-Z2
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07445(IMET); N10; IMET7445
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07446(IMET); N12; IMET7446
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07450(IMET); N23; IMET7450
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07451(IMET); N57; IMET7451
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07595(IMET); AB621; Cl752/79
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07596(IMET); Cl76/81; AB369
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07719(IMET); Cl324
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07723(IMET); Cl733
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07724(IMET); Cl1110
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07725(IMET); Cl1111
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07728(IMET); Cl1134/2
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07729(IMET); 1342-73
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07019(IMET); NCTC1935; IMET7019
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07027(IMET); IMET7027
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07028(IMET)
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07158(IMET); IMET7158
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07227(IMET); 750-264
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07231(IMET); Noc. 624
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07268(IMET); ME 347/24
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07269(IMET); ME 347/21
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07316(IMET); Czechoslovacja
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07317(IMET); USA
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07320(IMET); 1044 Szcezin
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07321(IMET); Mordarska1058
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	ST000776(HKI)
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07314(IMET); NZM
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07315(IMET); Praga
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07318(IMET); Kopenhaga
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07319(IMET); Francja
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07322(IMET); Mordarska4071
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07395(IMET); 1174/2
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07443(IMET); N7; IMET7443
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07444(IMET); N9; IMET7444
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07448(IMET); N16; IMET7448
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07452(IMET); N58; IMET7452
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07461(IMET); N228; IMET7461
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07122(IMET)
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07139(IMET); RIA440
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07159(IMET); IMET7159
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	ST002105(HKI)
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	ST002106(HKI)
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	ST002107(HKI)
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	ST002108(HKI)
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	ST002112(HKI)
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	ST002104(HKI)
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07270(IMET); M 1011/255
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07021(IMET); IMET7021
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07257(IMET); IMET07398; IMET07327; IMET07297; NCTC630; IMET7257
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07454(IMET); N80; IMET7454
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	ST002109(HKI)
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	ST018510(HKI)
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	ST018511(HKI)
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	ST000758(HKI)
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	ST002110(HKI)
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	ST002111(HKI)
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07597(IMET); AB2311; Cl3077/79
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07601(IMET); Cl762
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07709(IMET); Cl1281
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07718(IMET); Cl331
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07726(IMET); Cl1112
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora sp.	STI07727(IMET); Cl1134/1
				Micromonospora	Micromonospora mirobrigensis  subsp. hippuratus	STI11533(IMET); HKI0307; HKI307; VKM Ac-1352
				Micromonospora	Micromonospora mirobrigensis  subsp. hippuratus	STI11534(IMET); GT19991137; VKM Ac-1353
Actinobacteria	Actinobacteria		Micromonosporaceae	Micromonospora	Micromonospora schwarzwaldensis	SF001192(FSU)
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus obscurus	ST033402(HKI)
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST023721(HKI)
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST002144(HKI)
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST002152(HKI)
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST026707(HKI); GT20044067
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST026735(HKI); GT20044068
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST027491(HKI); GT20044052
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST027601(HKI); GT20044053
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST027603(HKI); GT20044054
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST027604(HKI); GT20044055
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST027605(HKI); GT20044056
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST027687(HKI); GT20044057
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST031446(HKI)
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST031453(HKI)
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST031475(HKI)
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST031482(HKI)
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST031483(HKI)
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST028759(HKI)
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST027038(HKI); GT20044060
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST027042(HKI); GT20044062
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST027046(HKI); GT20044063
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST027047(HKI); GT20044064
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST027062(HKI); GT20044066
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST032273(HKI)
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST030118(HKI)
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST029936(HKI)
Actinobacteria	Actinobacteria		Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.	ST030116(HKI)
